9,12
9,13
4,8
5,7
6,7
8,10
9,10
7,11
7,7
7,9
9,11
8,11
11,12
8,11
6,9
5,10
8,15
11,13
9,11
9,14
7,9
11,10
10,11
11,15
8,11
8,11
6,11
10,13
9,16
7,13
13,19
7,13
9,15
7,9
7,9
6,8
6,14
10,17
10,16
9,14
13,18
15,13
9,17
10,15
7,12
7,11
14,19
8,16
15,18
12,15
11,25
12,17
16,15
11,15
18,23
15,19
14,20
14,18
11,18
14,19
8,11
13,15
14,16
12,16
7,13
14,17
11,18
6,8
13,17
16,17
10,16
14,16
10,17
8,14
10,14
15,19
15,20
8,18
14,16
13,19
8,17
11,14
11,12
12,17
12,20
9,11
13,23
11,23
12,19
12,15
14,15
13,16
12,14
12,12
12,17
11,17
8,10
10,16
8,16
11,19
13,15
14,17
16,15
15,20
9,17
7,10
13,16
10,15
10,12
14,16
10,14
16,19
9,20
10,18
10,12
17,13
16,18
15,22
11,19
15,19
13,18
15,17
12,18
11,18
10,17
13,18
16,22
9,20
12,20
15,15
11,21
9,15
15,20
13,17
15,20
13,20
12,19
12,17
12,19
11,18
14,20
12,16
15,15
12,15
13,17
13,17
13,18
12,16
13,18
13,17
10,12
9,15
9,12
8,12
8,11
12,15
9,13
11,8
14,14
8,12
9,13
9,17
13,14
13,21
12,16
5,16
8,18
9,13
9,15
8,16
12,17
12,13
12,14
11,15
9,13
6,11
11,11
9,14
9,14
9,11
7,11
8,9
9,14
10,14
7,11
6,11
7,13
6,12
9,15
7,12
9,13
9,9
8,11
7,5
6,11
7,13
4,7
11,12
5,11
5,10
6,11
10,10
6,11
10,15
7,11
10,10
7,12
7,8
10,11
6,11
10,9
9,14
7,13
9,12
8,11
7,11
6,7
9,14
11,14
7,12
7,13
7,13
12,15
9,11
10,14
7,13
15,14
7,11
9,11
11,13
7,13
8,8
10,14
8,9
6,9
9,11
9,12
10,14
10,15
8,9
8,12
9,15
9,14
7,10
10,14
12,17
8,12
9,12
9,10
11,16
9,13
13,9
10,15
11,21
8,13
8,13
9,13
10,13
10,13
11,15
14,14
12,9
13,20
13,19
19,19
15,9
10,13
6,6
6,10
5,12
11,19
11,13
5,7
10,11
9,11
9,11
11,12
10,13
8,10
8,14
11,12
9,11
10,11
11,14
10,10
10,12
9,11
8,10
10,10
10,11
9,10
8,11
8,9
9,9
7,8
9,10
10,9
11,13
8,10
8,11
5,8
5,6
7,9
7,8
7,7
8,9
6,9
7,9
8,11
9,8
6,9
7,8
7,11
7,9
8,7
9,10
5,7
7,10
11,16
6,8
13,19
7,11
7,8
8,9
6,8
7,9
7,9
7,11
7,7
7,10
7,9
7,9
11,17
8,9
8,8
17,30
18,23
7,8
6,7
5,6
4,6
7,7
7,9
8,9
9,9
5,8
6,6
8,8
6,7
5,8
7,7
6,7
8,8
10,11
12,13
22,44
24,35
20,33
18,27
16,31
18,25
28,49
37,57
42,57
18,26
24,34
30,47
9,16
57,62
45,60
39,41
37,37
44,53
33,43
50,55
42,53
48,65
71,88
18,22
17,19
19,20
19,20
11,10
22,28
23,24
19,22
13,20
14,26
20,23
17,28
18,28
16,23
18,24
19,25
22,24
16,24
18,22
21,20
15,19
17,25
17,26
20,24
15,18
17,21
18,22
16,30
16,18
19,23
18,26
20,20
17,23
18,25
17,24
45,54
35,50
27,38
23,33
20,29
20,31
22,28
28,38
19,28
23,30
28,37
24,30
21,30
18,25
21,28
27,30
20,28
22,25
57,63
14,21
18,23
17,22
17,17
17,20
57,74
25,37
28,14
19,25
16,20
16,20
15,20
15,25
16,23
23,22
21,25
19,24
26,41
26,34
22,31
16,20
15,18
13,21
15,23
19,20
16,21
20,25
18,27
18,25
19,29
19,26
18,24
14,18
17,21
18,22
16,21
16,22
18,24
17,23
20,26
18,26
20,28
22,27
24,31
19,28
15,21
15,19
16,20
15,24
14,19
18,23
22,28
17,24
22,27
30,36
16,17
16,18
15,21
19,21
21,27
19,26
31,38
12,19
17,24
5,6
53,54
3,3
3,3
4,6
4,7
4,5
9,11
6,7
9,12
8,5
10,12
8,10
7,9
4,7
5,8
6,8
8,11
19,26
13,21
12,14
13,19
16,22
10,14
5,5
13,20
7,10
9,15
13,17
18,31
16,17
13,16
10,12
11,11
8,10
6,9
8,9
6,8
9,10
7,9
5,7
8,11
5,6
11,16
13,19
11,14
13,13
10,13
11,13
13,15
12,14
13,14
12,14
14,17
13,17
13,16
15,18
13,17
14,17
14,19
15,18
14,18
14,16
13,16
17,21
11,16
14,18
16,22
17,21
15,18
17,19
18,15
15,20
15,17
15,18
17,21
16,19
20,24
18,24
11,14
14,18
12,16
12,14
14,13
14,15
13,15
13,15
15,17
15,16
14,16
13,19
13,16
14,22
14,18
13,17
15,19
14,17
15,19
15,18
14,14
15,18
16,22
17,21
15,17
17,22
17,22
13,18
11,17
10,15
13,14
12,19
12,17
13,17
13,14
13,16
15,21
13,18
13,17
12,15
12,18
13,15
13,18
14,18
15,21
15,21
16,20
15,21
15,17
19,23
17,21
12,14
12,17
12,15
13,15
13,15
14,15
14,15
14,14
15,17
14,19
14,14
14,19
13,18
16,18
13,19
14,18
15,19
14,17
14,19
14,17
17,21
17,20
17,20
19,24
20,23
12,14
10,15
14,15
17,18
17,24
16,21
18,19
22,34
19,24
19,24
17,22
13,18
10,19
12,16
5,5
4,5
4,6
3,5
236,274
180,227
17,21
19,19
14,20
15,20
17,19
29,35
116,131
124,148
118,147
119,175
26,38
28,41
26,41
27,37
35,50
30,36
25,40
20,30
15,28
26,39
21,33
14,25
24,34
23,39
15,25
14,20
21,34
27,40
24,33
7,10
22,23
20,24
8,9
8,10
6,10
7,10
7,9
6,8
7,9
7,9
17,23
16,20
12,19
12,15
6,9
12,11
13,17
7,10
6,7
10,13
454,581
17,31
15,22
16,10
13,21
13,17
12,16
9,11
9,13
13,17
11,16
8,15
9,14
7,11
14,18
15,14
8,11
11,13
5,12
10,12
6,8
7,9
8,9
9,11
7,11
8,10
8,13
7,10
12,15
6,11
10,15
10,13
22,17
25,28
24,20
20,16
21,24
22,18
28,28
21,22
25,18
24,24
21,17
18,15
17,16
22,24
21,20
19,18
24,28
15,19
14,18
15,20
13,16
12,16
15,19
13,17
12,16
13,17
15,18
14,19
19,22
18,23
18,21
13,14
14,19
14,17
11,16
13,17
10,13
13,18
16,19
14,18
12,18
16,22
19,26
14,18
11,17
12,16
12,16
12,17
13,19
15,20
19,23
17,21
17,22
17,23
19,22
22,28
18,26
18,27
18,22
19,24
26,32
20,25
25,31
22,29
23,28
21,26
17,23
18,25
16,25
22,28
17,24
22,29
17,24
22,29
13,16
10,14
18,19
17,20
23,27
14,21
10,19
12,15
13,16
9,19
13,14
13,14
13,13
13,15
14,17
13,16
14,20
12,18
15,16
10,16
8,18
20,24
10,17
18,17
22,22
22,29
26,31
17,21
20,17
13,19
16,17
13,17
12,20
15,13
15,15
12,11
13,19
10,13
27,35
27,35
24,28
24,34
24,33
20,28
26,40
23,27
21,30
29,34
20,28
24,33
26,38
25,31
21,25
27,32
29,48
17,23
10,15
8,12
10,14
10,14
11,13
11,15
7,10
13,16
8,12
10,13
14,16
13,18
15,16
15,20
16,17
12,13
12,15
12,16
11,14
12,14
9,11
10,13
14,15
12,15
9,12
12,18
14,15
14,16
9,15
10,14
9,14
15,14
11,13
10,12
11,13
11,14
9,12
8,12
11,14
8,11
10,11
10,14
10,13
8,10
8,10
9,12
8,12
8,12
8,12
10,11
8,11
8,10
10,12
11,13
10,13
11,12
10,13
10,14
11,13
10,12
11,15
9,13
12,15
12,13
11,15
10,12
11,15
9,11
8,13
11,15
12,16
15,17
14,19
17,22
13,18
16,18
14,17
13,19
14,18
14,17
15,17
15,17
14,16
10,15
9,14
12,17
12,17
9,11
10,14
10,14
9,13
14,17
13,17
15,18
15,22
13,20
14,19
15,19
14,18
14,18
16,20
16,19
14,16
12,16
14,19
13,17
12,15
13,17
13,17
13,18
10,13
11,14
9,13
10,11
9,11
10,11
9,12
10,16
13,16
9,15
9,11
8,13
11,12
9,10
9,12
10,12
11,12
8,11
10,13
11,12
11,14
8,11
10,12
10,12
9,13
10,14
9,13
9,12
11,15
9,10
10,13
8,11
10,11
9,9
10,13
9,13
10,12
8,13
10,14
11,11
10,11
10,12
10,11
11,11
11,11
8,11
11,12
15,17
15,19
15,21
14,19
9,13
7,10
9,11
9,13
9,12
11,13
16,19
9,13
9,11
8,11
8,8
7,12
11,13
219,286
184,253
17,23
45,59
15,26
21,30
21,34
39,51
22,26
8,10
19,24
12,17
61,74
17,22
16,20
20,27
8,10
9,12
44,57
32,49
10,16
18,28
44,56
38,55
24,36
55,86
31,44
18,25
20,25
14,16
23,22
9,14
22,24
38,59
15,17
9,13
10,14
13,17
30,37
31,36
6,8
12,16
16,21
16,26
16,19
15,14
13,16
8,12
276,372
210,282
47,64
22,36
12,13
18,22
11,17
12,10
8,9
10,16
8,14
12,13
14,22
5,6
4,5
4,6
5,7
6,6
7,6
6,11
8,9
6,7
5,8
5,8
9,10
6,9
6,8
4,8
5,9
5,9
5,6
6,9
6,7
5,7
7,9
8,10
5,5
6,6
6,8
36,52
39,51
44,45
50,47
59,65
66,68
49,56
47,51
51,57
32,38
30,31
34,33
31,35
22,27
16,19
17,21
18,18
20,22
19,19
18,17
22,29
19,16
19,18
21,22
22,26
19,20
18,18
20,21
7,9
5,6
7,8
6,7
6,10
6,7
6,10
6,8
6,7
6,9
7,7
8,9
13,18
15,15
5,7
4,6
4,5
9,10
4,7
4,6
8,9
5,7
7,8
18,25
11,14
41,52
29,38
23,28
28,35
18,24
31,40
26,30
24,25
27,37
31,41
8,25
9,17
14,22
37,45
26,36
26,35
18,26
16,21
20,27
23,36
28,31
15,18
31,40
19,29
13,20
13,18
30,41
24,30
16,20
27,28
27,27
18,26
10,11
12,21
35,57
17,27
66,70
66,75
58,67
69,74
69,71
69,79
33,32
17,36
17,19
9,18
9,14
9,15
28,32
19,25
7,11
11,17
12,21
19,28
8,9
7,8
7,8
4,4
7,6
6,10
7,9
8,12
7,10
7,10
8,9
8,8
6,9
8,9
7,10
9,11
6,7
6,10
6,8
9,9
7,7
9,10
6,6
7,9
9,13
7,9
5,7
7,9
8,7
7,8
8,8
7,9
6,10
8,8
9,11
8,11
8,13
8,10
5,5
9,9
6,9
7,8
10,10
6,10
6,8
6,6
8,7
7,7
7,8
7,8
6,6
5,9
7,9
7,6
5,5
5,7
6,10
8,11
6,8
7,10
7,10
8,9
6,7
5,3
8,11
5,4
7,5
7,7
6,8
7,7
6,6
6,8
7,8
8,9
6,6
7,8
6,6
8,7
8,8
5,7
7,7
8,8
7,10
7,7
7,7
7,9
7,6
7,9
7,6
6,8
9,9
6,11
7,9
9,6
8,10
8,7
8,9
7,8
8,8
8,10
6,11
8,9
8,10
6,11
6,10
9,11
6,12
11,13
8,9
7,9
8,9
8,12
9,13
10,11
9,12
7,9
8,10
7,13
10,10
8,11
8,10
8,7
7,6
6,9
5,6
6,8
7,10
7,9
9,11
8,7
7,9
7,7
8,8
8,8
6,6
7,7
6,8
6,6
6,8
8,6
8,9
6,6
7,9
7,8
6,8
5,6
6,5
8,10
9,7
7,8
8,7
8,8
8,8
8,7
6,7
5,6
5,8
5,8
5,7
7,7
8,10
8,8
8,10
9,8
6,6
7,5
4,6
6,7
6,8
7,7
6,7
7,7
6,6
6,7
6,8
6,8
6,4
6,5
6,5
8,8
9,9
6,7
6,6
5,8
5,6
8,10
7,9
7,7
7,10
6,10
6,8
7,8
8,11
5,7
7,10
7,9
6,6
5,7
6,6
7,10
5,8
3,5
3,6
6,8
6,10
9,11
7,10
7,10
11,11
8,9
6,8
7,8
7,9
7,8
8,8
8,8
7,10
6,8
6,11
8,8
6,9
7,10
7,7
7,10
7,8
6,10
6,8
8,9
5,8
5,7
6,8
7,11
8,9
8,10
9,15
8,9
8,12
8,12
5,7
7,8
9,11
6,9
5,11
7,7
9,13
7,12
7,7
8,8
5,9
7,8
7,7
6,9
7,7
8,11
7,8
4,6
4,7
7,7
6,6
8,8
5,9
6,7
7,8
8,10
6,5
7,6
6,6
6,6
6,8
8,10
7,10
8,9
7,8
6,6
6,7
6,8
7,10
8,8
8,10
8,12
8,8
7,8
8,11
6,5
5,5
5,8
7,8
7,6
6,5
5,7
7,8
5,5
7,8
7,8
6,8
6,5
8,9
7,8
8,8
4,6
5,8
8,10
7,10
7,5
8,8
8,10
5,9
6,7
8,11
8,10
5,6
8,8
4,8
5,9
7,7
7,7
8,10
8,11
6,9
8,11
8,10
7,11
9,12
5,6
8,12
8,9
7,11
7,12
5,10
4,12
6,7
7,10
7,12
5,8
6,9
6,8
10,12
7,10
8,8
12,12
10,12
8,14
10,12
8,14
8,10
6,11
6,7
6,10
6,8
10,9
7,9
7,8
8,10
9,7
8,9
11,11
5,9
9,10
8,7
7,11
6,11
7,10
9,11
7,9
8,13
9,10
5,9
10,12
12,17
7,10
11,14
8,14
8,10
9,8
7,8
8,10
6,6
6,10
8,8
8,10
6,9
6,10
5,7
5,5
7,7
7,10
6,7
5,7
6,8
7,6
7,9
7,9
5,7
8,9
37,37
32,29
46,40
52,44
49,34
45,35
38,35
41,37
12,12
12,13
13,18
7,9
8,9
19,28
10,9
7,7
6,9
8,10
17,21
12,12
12,15
5,10
6,7
8,5
8,9
4,7
9,13
9,11
10,12
13,18
8,10
6,9
25,28
22,22
7,10
5,7
17,17
19,22
9,13
12,14
10,10
12,14
14,14
12,13
15,15
13,15
14,15
16,16
16,21
7,7
7,10
8,9
5,9
13,14
8,11
10,12
6,9
5,7
6,10
9,10
7,8
19,19
18,20
21,26
13,14
23,25
14,15
15,17
37,41
24,26
16,18
20,21
33,29
15,20
9,12
14,14
59,69
41,58
10,15
26,41
51,67
54,74
48,57
59,65
49,55
43,48
39,46
52,66
50,59
59,74
20,32
21,29
10,14
10,18
12,15
10,11
13,14
10,14
13,17
4,8
29,32
19,29
29,40
35,35
32,30
33,34
32,43
28,34
32,37
31,37
36,41
33,34
26,37
26,37
34,42
28,35
22,38
19,30
22,29
33,51
24,28
28,35
20,23
24,29
20,32
79,118
53,75
49,71
55,59
42,47
60,73
39,48
41,50
16,18
27,34
14,17
24,30
19,24
20,25
13,18
16,17
13,14
13,14
8,9
9,9
9,14
9,11
8,10
6,7
7,10
5,5
5,6
6,8
6,8
7,10
5,7
5,8
5,5
6,7
5,7
4,6
6,6
5,5
4,5
8,11
11,14
9,14
12,18
12,17
16,21
20,24
12,15
9,15
12,19
9,16
10,13
11,15
9,15
10,14
16,21
14,22
17,22
16,18
12,19
19,26
24,32
15,22
17,20
15,21
22,20
21,28
20,17
23,26
15,15
19,24
22,31
17,25
12,10
11,14
14,15
26,23
14,18
12,15
15,20
11,18
36,42
10,17
11,18
9,13
11,17
40,46
34,37
29,36
26,31
38,39
32,34
29,31
28,28
38,41
17,25
22,22
20,25
16,18
16,19
16,16
13,15
14,16
7,7
8,8
9,11
7,7
7,10
6,6
8,8
6,6
9,7
5,6
9,7
8,5
8,9
7,5
7,7
6,7
9,9
7,5
6,6
9,8
10,10
10,9
5,4
5,7
4,5
6,7
6,6
6,5
7,6
5,6
7,7
5,3
3,3
3,3
6,8
5,4
5,7
4,5
5,4
5,5
5,4
5,6
4,5
6,8
5,5
4,4
4,6
5,7
6,8
9,10
9,11
2,2
3,3
3,2
2,3
3,1
2,3
3,2
3,3
4,4
4,4
6,9
5,7
4,4
5,5
4,5
4,4
4,5
4,5
6,5
5,7
7,6
6,7
7,7
9,10
9,10
7,9
7,10
7,8
8,7
5,4
7,7
8,7
8,7
8,5
8,7
7,6
7,6
6,7
8,6
9,10
7,8
8,6
6,5
7,8
3,5
2,5
4,5
3,4
3,4
67,76
42,58
28,40
19,27
27,33
13,18
10,13
14,17
7,13
10,15
17,21
15,18
12,12
5,7
7,11
6,8
14,20
13,15
7,6
5,7
5,7
5,8
4,7
13,16
9,14
7,8
7,8
5,8
5,7
6,11
6,8
5,9
13,16
10,14
13,25
5,9
8,9
6,8
7,9
7,9
6,12
8,12
8,13
19,27
7,8
8,10
7,8
5,9
10,15
9,10
12,19
9,15
8,13
8,12
10,11
5,7
7,9
27,28
23,25
18,24
21,24
21,20
22,24
17,19
16,19
18,19
12,19
15,18
15,17
16,19
17,25
19,22
11,13
12,14
10,19
15,18
14,18
15,14
15,18
21,23
20,23
19,23
17,19
20,24
15,15
15,13
19,22
14,21
13,18
16,19
13,14
14,17
14,15
16,19
12,14
16,18
14,14
16,18
19,18
20,24
19,21
17,23
17,21
15,22
17,21
16,17
17,21
16,22
18,23
21,23
18,20
20,23
24,22
19,21
19,21
15,16
18,21
18,16
22,23
20,25
23,25
330,441
15,19
15,26
50,63
7,10
6,9
19,27
31,47
71,111
28,35
11,18
28,33
22,24
7,11
9,10
24,27
23,25
10,15
14,15
22,24
11,19
6,10
10,14
33,33
18,19
10,10
8,9
42,40
13,13
10,11
7,9
7,10
33,43
17,19
18,22
17,18
13,19
15,21
14,18
15,19
13,16
13,16
15,20
14,17
12,13
12,16
13,17
11,15
12,15
13,16
12,14
12,15
14,16
12,14
13,16
13,15
17,21
15,22
15,16
14,20
13,17
15,20
15,17
15,19
13,18
12,15
13,16
13,16
10,13
12,15
12,16
12,15
12,15
11,15
13,14
10,15
14,17
12,16
13,16
12,15
12,14
11,14
11,14
11,14
12,16
14,17
13,16
12,14
14,16
14,18
12,17
18,24
15,18
18,22
14,18
15,20
15,18
15,19
17,21
16,18
41,54
39,52
13,20
54,61
27,35
46,62
43,52
40,45
35,40
22,29
16,21
24,22
26,31
24,27
25,42
24,40
23,21
60,82
56,72
39,51
48,72
37,46
29,38
27,42
28,35
19,25
17,21
15,14
13,18
15,18
13,19
22,38
24,36
28,36
25,31
15,25
13,24
14,25
9,11
14,15
18,28
15,23
18,22
7,12
20,19
17,19
17,16
10,22
11,15
18,26
10,12
12,15
9,13
11,14
12,15
7,12
9,13
8,14
9,13
11,14
17,22
6,11
7,11
9,11
7,8
5,9
6,9
6,8
5,6
19,25
8,9
4,5
14,17
12,21
12,15
7,13
68,74
5,4
3,4
4,4
3,4
2,5
4,5
4,6
5,6
3,6
3,5
3,6
4,6
4,7
5,6
5,6
4,8
4,6
17,30
8,9
22,33
17,25
19,22
18,21
13,20
9,18
10,21
14,17
5,10
7,10
6,9
5,9
23,33
16,20
6,8
9,9
7,8
17,21
31,40
9,11
11,11
10,12
10,11
4,6
13,16
18,20
10,13
8,10
13,13
10,14
10,11
9,12
10,15
12,19
9,11
12,20
11,12
11,19
12,14
8,13
10,19
11,12
17,15
16,15
17,18
11,16
16,20
13,16
16,19
16,17
14,18
16,21
18,21
20,21
25,26
19,24
19,26
21,26
23,23
23,25
23,28
23,27
21,27
24,26
27,28
20,27
17,22
7,8
10,16
9,12
6,8
8,11
11,14
7,9
9,13
9,11
7,10
10,12
8,13
8,13
9,11
5,16
7,11
8,10
13,14
10,17
10,15
10,14
8,11
12,15
14,17
13,16
12,20
12,14
7,13
9,16
14,18
14,11
14,14
11,13
12,15
14,22
12,16
13,16
15,19
14,19
11,13
13,22
13,17
10,21
16,20
14,12
10,10
12,15
12,17
15,15
7,17
8,12
10,19
11,13
14,19
11,13
12,22
9,12
14,15
13,12
12,14
9,17
9,13
12,15
7,7
9,11
7,20
7,11
13,14
8,17
7,12
10,14
12,19
36,57
15,22
29,37
34,44
34,46
32,45
37,43
29,42
35,42
34,40
27,34
12,15
7,12
8,17
11,21
7,15
11,17
12,14
15,13
13,12
13,19
11,20
9,15
10,14
13,13
13,15
15,21
12,20
12,23
10,13
14,16
14,20
12,16
13,13
10,11
11,17
15,24
11,17
17,18
13,19
59,73
57,78
65,73
21,24
15,11
14,16
13,12
13,13
11,15
8,9
8,13
9,12
12,14
10,9
9,10
10,13
10,10
8,11
10,10
8,11
10,13
8,12
5,7
7,10
5,5
8,10
8,14
11,13
11,15
6,10
9,9
9,13
82,110
20,26
29,35
29,31
44,52
30,35
37,40
29,33
22,32
20,24
25,31
40,60
16,19
14,23
15,16
12,19
10,13
13,16
10,13
10,15
12,20
12,13
15,15
10,15
9,10
10,12
18,27
12,18
11,15
7,13
8,15
6,10
9,16
7,10
8,15
5,6
2,4
5,8
8,7
5,7
7,8
6,8
6,8
6,7
6,8
7,9
5,6
6,6
10,12
7,10
5,9
5,9
5,9
3,8
6,10
6,6
3,5
6,9
6,7
5,8
10,20
10,16
8,11
8,10
9,10
6,9
5,9
8,9
6,4
6,6
6,8
5,6
5,6
3,3
4,4
6,11
5,8
5,9
3,6
4,8
10,23
17,25
20,29
21,30
19,25
19,26
18,23
19,24
16,26
21,28
20,28
17,26
17,25
17,26
17,24
18,26
18,26
20,23
17,27
18,24
16,21
11,11
9,14
12,16
13,14
11,13
15,15
15,19
20,30
17,16
7,17
33,39
35,41
31,40
25,29
27,31
29,36
29,33
26,31
31,40
25,29
26,31
27,30
29,35
37,47
30,37
30,32
23,26
25,30
27,30
40,48
31,43
31,37
42,53
43,54
31,42
27,28
30,44
27,34
23,20
22,30
29,29
22,27
25,26
10,12
10,10
8,13
8,10
8,8
6,9
8,8
8,11
7,8
6,9
10,12
7,10
5,7
12,15
6,8
5,8
4,7
12,12
10,8
6,8
7,8
5,8
6,7
63,99
6,7
9,9
7,7
9,9
7,7
7,8
5,7
9,9
8,8
8,9
9,9
10,9
6,6
8,5
9,7
7,6
9,8
7,4
7,7
6,8
8,7
7,6
7,6
7,8
9,7
7,6
5,6
7,7
8,7
7,5
7,8
4,8
7,6
6,5
7,8
7,7
7,7
5,7
5,6
4,4
3,5
4,4
5,6
6,7
6,5
6,6
6,5
6,5
7,5
7,6
6,8
7,7
8,10
6,9
6,4
6,9
8,7
6,7
6,9
7,10
7,8
7,7
6,8
8,7
9,14
7,9
8,7
7,12
7,8
7,9
7,9
6,8
5,9
7,12
7,13
7,13
9,12
7,9
9,11
8,12
8,11
5,3
7,6
3,6
5,2
8,8
5,5
5,5
5,5
5,8
5,4
6,4
3,8
6,3
5,7
9,6
6,5
6,5
6,6
7,6
8,7
7,6
7,4
8,5
7,6
7,5
9,5
6,5
8,8
8,6
8,6
5,6
7,7
5,6
8,6
10,5
10,6
8,8
7,6
7,11
10,9
5,6
5,6
3,4
4,4
5,3
6,7
6,9
7,6
7,7
9,7
7,7
8,9
7,6
5,8
8,9
8,8
9,10
8,9
9,8
10,9
7,6
4,5
6,4
5,7
7,7
4,4
4,4
4,4
4,7
3,4
4,7
4,7
5,5
5,7
5,4
4,4
3,4
4,4
5,7
4,6
6,3
4,4
6,7
3,6
7,8
10,9
20,24
7,8
5,6
7,9
6,9
6,9
5,7
7,9
6,8
5,7
5,6
19,25
5,7
5,7
5,5
5,7
